Wall Distance (cm),Setpoint (cm),Error (cm),Duty Cycle Offset,Proportional Term,Integral Term,Derivative Term,Time (ms)
80,30,-50,-16384,-31500,0,0,6353.900000000022
80,30,-50,-16384,-31500,0,0,6385.200000000023
44,30,-14,72,-8820,0,8892,6416.500000000023
40,30,-10,-5312,-6300,0,988,6447.800000000023
35,30,-5,-1915,-3150,0,1235,6479.100000000023
28,30,2,2989,1260,0,1729,6510.400000000023
24,30,6,4768,3780,0,988,6541.7000000000235
22,30,8,5534,5040,0,494,6573.000000000024
22,30,8,5040,5040,0,0,6604.300000000024
21,30,9,5917,5670,0,247,6635.600000000024
20,30,10,6547,6300,0,247,6666.900000000024
20,30,10,6300,6300,0,0,6698.200000000024
19,30,11,7177,6930,0,247,6729.500000000025
18,30,12,7807,7560,0,247,6760.800000000025
29,30,1,-2087,630,0,-2717,6792.100000000025
35,30,-5,-4632,-3150,0,-1482,6823.400000000025
40,30,-10,-7535,-6300,0,-1235,6854.700000000025
40,30,-10,-6300,-6300,0,0,6886.0000000000255
39,30,-9,-5423,-5670,0,247,6917.300000000026
40,30,-10,-6547,-6300,0,-247,6948.600000000026
42,30,-12,-8054,-7560,0,-494,6979.900000000026
42,30,-12,-7560,-7560,0,0,7011.200000000026
39,30,-9,-4929,-5670,0,741,7042.500000000026
40,30,-10,-6547,-6300,0,-247,7073.800000000027
40,30,-10,-6300,-6300,0,0,7105.100000000027
40,30,-10,-6300,-6300,0,0,7136.400000000027
42,30,-12,-8054,-7560,0,-494,7167.700000000027
40,30,-10,-5806,-6300,0,494,7199.000000000027
39,30,-9,-5423,-5670,0,247,7230.3000000000275
39,30,-9,-5670,-5670,0,0,7261.600000000028
54,30,-24,-16384,-15120,0,-3705,7292.900000000028
72,30,-42,-16384,-26460,0,-4446,7324.200000000028
80,30,-50,-16384,-31500,0,-1976,7355.500000000028
80,30,-50,-16384,-31500,0,0,7386.800000000028
80,30,-50,-16384,-31500,0,0,7418.100000000029
80,30,-50,-16384,-31500,0,0,7449.400000000029
80,30,-50,-16384,-31500,0,0,7480.700000000029
46,30,-16,-1682,-10080,0,8398,7512.000000000029
44,30,-14,-8326,-8820,0,494,7543.300000000029
42,30,-12,-7066,-7560,0,494,7574.6000000000295
42,30,-12,-7560,-7560,0,0,7605.90000000003
39,30,-9,-4929,-5670,0,741,7637.20000000003
38,30,-8,-4793,-5040,0,247,7668.50000000003
36,30,-6,-3286,-3780,0,494,7699.80000000003
34,30,-4,-2026,-2520,0,494,7731.10000000003
32,30,-2,-766,-1260,0,494,7762.400000000031
31,30,-1,-383,-630,0,247,7793.700000000031
30,30,0,247,0,0,247,7825.000000000031
29,30,1,877,630,0,247,7856.300000000031
29,30,1,630,630,0,0,7887.600000000031
29,30,1,630,630,0,0,7918.9000000000315
29,30,1,630,630,0,0,7950.200000000032
29,30,1,630,630,0,0,7981.500000000032
29,30,1,630,630,0,0,8012.800000000032
30,30,0,-247,0,0,-247,8044.100000000032
31,30,-1,-877,-630,0,-247,8075.400000000032
31,30,-1,-630,-630,0,0,8106.700000000033
32,30,-2,-1507,-1260,0,-247,8138.000000000033
33,30,-3,-2137,-1890,0,-247,8169.300000000033
33,30,-3,-1890,-1890,0,0,8200.600000000033
33,30,-3,-1890,-1890,0,0,8231.900000000032
34,30,-4,-2767,-2520,0,-247,8263.200000000032
35,30,-5,-3397,-3150,0,-247,8294.500000000031
35,30,-5,-3150,-3150,0,0,8325.80000000003
36,30,-6,-4027,-3780,0,-247,8357.10000000003
36,30,-6,-3780,-3780,0,0,8388.400000000029
36,30,-6,-3780,-3780,0,0,8419.700000000028
36,30,-6,-3780,-3780,0,0,8451.000000000027
35,30,-5,-2903,-3150,0,247,8482.300000000027
35,30,-5,-3150,-3150,0,0,8513.600000000026
35,30,-5,-3150,-3150,0,0,8544.900000000025
35,30,-5,-3150,-3150,0,0,8576.200000000024
35,30,-5,-3150,-3150,0,0,8607.500000000024
34,30,-4,-2273,-2520,0,247,8638.800000000023
34,30,-4,-2520,-2520,0,0,8670.100000000022
34,30,-4,-2520,-2520,0,0,8701.400000000021
34,30,-4,-2520,-2520,0,0,8732.70000000002
33,30,-3,-1643,-1890,0,247,8764.00000000002
32,30,-2,-1013,-1260,0,247,8795.30000000002
32,30,-2,-1260,-1260,0,0,8826.600000000019
32,30,-2,-1260,-1260,0,0,8857.900000000018
32,30,-2,-1260,-1260,0,0,8889.200000000017
32,30,-2,-1260,-1260,0,0,8920.500000000016
32,30,-2,-1260,-1260,0,0,8951.800000000016
32,30,-2,-1260,-1260,0,0,8983.100000000015
32,30,-2,-1260,-1260,0,0,9014.400000000014
32,30,-2,-1260,-1260,0,0,9045.700000000013
32,30,-2,-1260,-1260,0,0,9077.000000000013
32,30,-2,-1260,-1260,0,0,9108.300000000012
32,30,-2,-1260,-1260,0,0,9139.600000000011
33,30,-3,-2137,-1890,0,-247,9170.90000000001
33,30,-3,-1890,-1890,0,0,9202.20000000001
33,30,-3,-1890,-1890,0,0,9233.50000000001
33,30,-3,-1890,-1890,0,0,9264.800000000008
33,30,-3,-1890,-1890,0,0,9296.100000000008
33,30,-3,-1890,-1890,0,0,9327.400000000007
33,30,-3,-1890,-1890,0,0,9358.700000000006
33,30,-3,-1890,-1890,0,0,9390.000000000005
33,30,-3,-1890,-1890,0,0,9421.300000000005
33,30,-3,-1890,-1890,0,0,9452.600000000004
33,30,-3,-1890,-1890,0,0,9483.900000000003
33,30,-3,-1890,-1890,0,0,9515.200000000003
32,30,-2,-1013,-1260,0,247,9546.500000000002
32,30,-2,-1260,-1260,0,0,9577.800000000001
32,30,-2,-1260,-1260,0,0,9609.1
32,30,-2,-1260,-1260,0,0,9640.4
32,30,-2,-1260,-1260,0,0,9671.699999999999
32,30,-2,-1260,-1260,0,0,9702.999999999998
32,30,-2,-1260,-1260,0,0,9734.299999999997
31,30,-1,-383,-630,0,247,9765.599999999997
32,30,-2,-1507,-1260,0,-247,9796.899999999996
32,30,-2,-1260,-1260,0,0,9828.199999999995
31,30,-1,-383,-630,0,247,9859.499999999995
32,30,-2,-1507,-1260,0,-247,9890.799999999994
32,30,-2,-1260,-1260,0,0,9922.099999999993
32,30,-2,-1260,-1260,0,0,9953.399999999992
32,30,-2,-1260,-1260,0,0,9984.699999999992
32,30,-2,-1260,-1260,0,0,10015.99999999999
32,30,-2,-1260,-1260,0,0,10047.29999999999
32,30,-2,-1260,-1260,0,0,10078.59999999999
31,30,-1,-383,-630,0,247,10109.899999999989
32,30,-2,-1507,-1260,0,-247,10141.199999999988
32,30,-2,-1260,-1260,0,0,10172.499999999987
31,30,-1,-383,-630,0,247,10203.799999999987
31,30,-1,-630,-630,0,0,10235.099999999986
31,30,-1,-630,-630,0,0,10266.399999999985
31,30,-1,-630,-630,0,0,10297.699999999984
31,30,-1,-630,-630,0,0,10328.999999999984
31,30,-1,-630,-630,0,0,10360.299999999983
31,30,-1,-630,-630,0,0,10391.599999999982
31,30,-1,-630,-630,0,0,10422.899999999981
32,30,-2,-1507,-1260,0,-247,10454.19999999998
32,30,-2,-1260,-1260,0,0,10485.49999999998
32,30,-2,-1260,-1260,0,0,10516.79999999998
32,30,-2,-1260,-1260,0,0,10548.099999999979
32,30,-2,-1260,-1260,0,0,10579.399999999978
32,30,-2,-1260,-1260,0,0,10610.699999999977
32,30,-2,-1260,-1260,0,0,10641.999999999976
32,30,-2,-1260,-1260,0,0,10673.299999999976
32,30,-2,-1260,-1260,0,0,10704.599999999975
32,30,-2,-1260,-1260,0,0,10735.899999999974
32,30,-2,-1260,-1260,0,0,10767.199999999973
32,30,-2,-1260,-1260,0,0,10798.499999999973
32,30,-2,-1260,-1260,0,0,10829.799999999972
31,30,-1,-383,-630,0,247,10861.099999999971
31,30,-1,-630,-630,0,0,10892.39999999997
31,30,-1,-630,-630,0,0,10923.69999999997
31,30,-1,-630,-630,0,0,10954.999999999969
31,30,-1,-630,-630,0,0,10986.299999999968
31,30,-1,-630,-630,0,0,11017.599999999968
31,30,-1,-630,-630,0,0,11048.899999999967
31,30,-1,-630,-630,0,0,11080.199999999966
31,30,-1,-630,-630,0,0,11111.499999999965
32,30,-2,-1507,-1260,0,-247,11142.799999999965
32,30,-2,-1260,-1260,0,0,11174.099999999964
32,30,-2,-1260,-1260,0,0,11205.399999999963
32,30,-2,-1260,-1260,0,0,11236.699999999963
32,30,-2,-1260,-1260,0,0,11267.999999999962
33,30,-3,-2137,-1890,0,-247,11299.299999999961
33,30,-3,-1890,-1890,0,0,11330.59999999996
33,30,-3,-1890,-1890,0,0,11361.89999999996
31,30,-1,-136,-630,0,494,11393.199999999959
34,30,-4,-3261,-2520,0,-741,11424.499999999958
35,30,-5,-3397,-3150,0,-247,11455.799999999957
37,30,-7,-4904,-4410,0,-494,11487.099999999957
40,30,-10,-7041,-6300,0,-741,11518.399999999956
35,30,-5,-1915,-3150,0,1235,11549.699999999955
38,30,-8,-5781,-5040,0,-741,11580.999999999955
44,30,-14,-10302,-8820,0,-1482,11612.299999999954
54,30,-24,-16384,-15120,0,-2470,11643.599999999953
54,30,-24,-15120,-15120,0,0,11674.899999999952
56,30,-26,-16384,-16380,0,-494,11706.199999999952
68,30,-38,-16384,-23940,0,-2964,11737.49999999995
80,30,-50,-16384,-31500,0,-2964,11768.79999999995
80,30,-50,-16384,-31500,0,0,11800.09999999995
32,30,-2,10596,-1260,0,11856,11831.399999999949
19,30,11,10141,6930,0,3211,11862.699999999948
25,30,5,1668,3150,0,-1482,11893.999999999947
23,30,7,4904,4410,0,494,11925.299999999947
22,30,8,5287,5040,0,247,11956.599999999946
21,30,9,5917,5670,0,247,11987.899999999945
20,30,10,6547,6300,0,247,12019.199999999944
19,30,11,7177,6930,0,247,12050.499999999944
19,30,11,6930,6930,0,0,12081.799999999943
19,30,11,6930,6930,0,0,12113.099999999942
18,30,12,7807,7560,0,247,12144.399999999941
25,30,5,1421,3150,0,-1729,12175.69999999994
32,30,-2,-2989,-1260,0,-1729,12206.99999999994
32,30,-2,-1260,-1260,0,0,12238.29999999994
72,30,-42,-16384,-26460,0,-9880,12269.599999999939
56,30,-26,-12428,-16380,0,3952,12300.899999999938
50,30,-20,-11118,-12600,0,1482,12332.199999999937
62,30,-32,-16384,-20160,0,-2964,12363.499999999936
80,30,-50,-16384,-31500,0,-4446,12394.799999999936
80,30,-50,-16384,-31500,0,0,12426.099999999935
80,30,-50,-16384,-31500,0,0,12457.399999999934
80,30,-50,-16384,-31500,0,0,12488.699999999933
80,30,-50,-16384,-31500,0,0,12519.999999999933
80,30,-50,-16384,-31500,0,0,12551.299999999932
80,30,-50,-16384,-31500,0,0,12582.599999999931
80,30,-50,-16384,-31500,0,0,12613.89999999993
80,30,-50,-16384,-31500,0,0,12645.19999999993
80,30,-50,-16384,-31500,0,0,12676.499999999929
72,30,-42,-16384,-26460,0,1976,12707.799999999928
40,30,-10,1604,-6300,0,7904,12739.099999999928
34,30,-4,-1038,-2520,0,1482,12770.399999999927
28,30,2,2742,1260,0,1482,12801.699999999926
23,30,7,5645,4410,0,1235,12832.999999999925
19,30,11,7918,6930,0,988,12864.299999999925
16,30,14,9561,8820,0,741,12895.599999999924
16,30,14,8820,8820,0,0,12926.899999999923
16,30,14,8820,8820,0,0,12958.199999999923
16,30,14,8820,8820,0,0,12989.499999999922
19,30,11,6189,6930,0,-741,13020.799999999921
21,30,9,5176,5670,0,-494,13052.09999999992
25,30,5,2162,3150,0,-988,13083.39999999992
29,30,1,-358,630,0,-988,13114.699999999919
35,30,-5,-4632,-3150,0,-1482,13145.999999999918
40,30,-10,-7535,-6300,0,-1235,13177.299999999917
48,30,-18,-13316,-11340,0,-1976,13208.599999999917
62,30,-32,-16384,-20160,0,-3458,13239.899999999916
78,30,-48,-16384,-30240,0,-3952,13271.199999999915
70,30,-40,-16384,-25200,0,1976,13302.499999999915
60,30,-30,-16384,-18900,0,2470,13333.799999999914
50,30,-20,-10130,-12600,0,2470,13365.099999999913
35,30,-5,555,-3150,0,3705,13396.399999999912
38,30,-8,-5781,-5040,0,-741,13427.699999999912
37,30,-7,-4163,-4410,0,247,13458.99999999991
34,30,-4,-1779,-2520,0,741,13490.29999999991
29,30,1,1865,630,0,1235,13521.59999999991
27,30,3,2384,1890,0,494,13552.899999999909
26,30,4,2767,2520,0,247,13584.199999999908
26,30,4,2520,2520,0,0,13615.499999999907
25,30,5,3397,3150,0,247,13646.799999999907
25,30,5,3150,3150,0,0,13678.099999999906
26,30,4,2273,2520,0,-247,13709.399999999905
26,30,4,2520,2520,0,0,13740.699999999904
27,30,3,1643,1890,0,-247,13771.999999999904
28,30,2,1013,1260,0,-247,13803.299999999903
29,30,1,383,630,0,-247,13834.599999999902
30,30,0,-247,0,0,-247,13865.899999999901
30,30,0,0,0,0,0,13897.1999999999
32,30,-2,-1754,-1260,0,-494,13928.4999999999
33,30,-3,-2137,-1890,0,-247,13959.7999999999
35,30,-5,-3644,-3150,0,-494,13991.099999999899
35,30,-5,-3150,-3150,0,0,14022.399999999898
36,30,-6,-4027,-3780,0,-247,14053.699999999897
37,30,-7,-4657,-4410,0,-247,14084.999999999896
38,30,-8,-5287,-5040,0,-247,14116.299999999896
38,30,-8,-5040,-5040,0,0,14147.599999999895
38,30,-8,-5040,-5040,0,0,14178.899999999894
38,30,-8,-5040,-5040,0,0,14210.199999999893
38,30,-8,-5040,-5040,0,0,14241.499999999893
37,30,-7,-4163,-4410,0,247,14272.799999999892
37,30,-7,-4410,-4410,0,0,14304.099999999891
37,30,-7,-4410,-4410,0,0,14335.39999999989
36,30,-6,-3533,-3780,0,247,14366.69999999989
34,30,-4,-2026,-2520,0,494,14397.999999999889
33,30,-3,-1643,-1890,0,247,14429.299999999888
33,30,-3,-1890,-1890,0,0,14460.599999999888
32,30,-2,-1013,-1260,0,247,14491.899999999887
31,30,-1,-383,-630,0,247,14523.199999999886
30,30,0,247,0,0,247,14554.499999999885
30,30,0,0,0,0,0,14585.799999999885
30,30,0,0,0,0,0,14617.099999999884
31,30,-1,-877,-630,0,-247,14648.399999999883
31,30,-1,-630,-630,0,0,14679.699999999882
32,30,-2,-1507,-1260,0,-247,14710.999999999882
32,30,-2,-1260,-1260,0,0,14742.299999999881
37,30,-7,-5645,-4410,0,-1235,14773.59999999988
39,30,-9,-6164,-5670,0,-494,14804.89999999988
40,30,-10,-6547,-6300,0,-247,14836.199999999879
44,30,-14,-9808,-8820,0,-988,14867.499999999878
42,30,-12,-7066,-7560,0,494,14898.799999999877
44,30,-14,-9314,-8820,0,-494,14930.099999999877
44,30,-14,-8820,-8820,0,0,14961.399999999876
44,30,-14,-8820,-8820,0,0,14992.699999999875
42,30,-12,-7066,-7560,0,494,15023.999999999874
42,30,-12,-7560,-7560,0,0,15055.299999999874
40,30,-10,-5806,-6300,0,494,15086.599999999873
40,30,-10,-6300,-6300,0,0,15117.899999999872
29,30,1,3347,630,0,2717,15149.199999999872
25,30,5,4138,3150,0,988,15180.49999999987
22,30,8,5781,5040,0,741,15211.79999999987
22,30,8,5040,5040,0,0,15243.09999999987
22,30,8,5040,5040,0,0,15274.399999999869
25,30,5,2409,3150,0,-741,15305.699999999868
37,30,-7,-7374,-4410,0,-2964,15336.999999999867
76,30,-46,-16384,-28980,0,-9633,15368.299999999866
80,30,-50,-16384,-31500,0,-988,15399.599999999866
80,30,-50,-16384,-31500,0,0,15430.899999999865
80,30,-50,-16384,-31500,0,0,15462.199999999864
80,30,-50,-16384,-31500,0,0,15493.499999999864
80,30,-50,-16384,-31500,0,0,15524.799999999863
80,30,-50,-16384,-31500,0,0,15556.099999999862
80,30,-50,-16384,-31500,0,0,15587.399999999861
80,30,-50,-16384,-31500,0,0,15618.69999999986
80,30,-50,-16384,-31500,0,0,15649.99999999986
78,30,-48,-16384,-30240,0,494,15681.29999999986
72,30,-42,-16384,-26460,0,1482,15712.599999999858
54,30,-24,-10674,-15120,0,4446,15743.899999999858
22,30,8,12944,5040,0,7904,15775.199999999857
15,30,15,11179,9450,0,1729,15806.499999999856
12,30,18,12081,11340,0,741,15837.799999999856
10,30,20,13094,12600,0,494,15869.099999999855
10,30,20,12600,12600,0,0,15900.399999999854
10,30,20,12600,12600,0,0,15931.699999999853
10,30,20,12600,12600,0,0,15962.999999999853
10,30,20,12600,12600,0,0,15994.299999999852
16,30,14,7338,8820,0,-1482,16025.599999999851
25,30,5,927,3150,0,-2223,16056.89999999985
39,30,-9,-9128,-5670,0,-3458,16088.19999999985
68,30,-38,-16384,-23940,0,-7163,16119.499999999849
80,30,-50,-16384,-31500,0,-2964,16150.799999999848
76,30,-46,-16384,-28980,0,988,16182.099999999848
76,30,-46,-16384,-28980,0,0,16213.399999999847
80,30,-50,-16384,-31500,0,-988,16244.699999999846
80,30,-50,-16384,-31500,0,0,16275.999999999845
76,30,-46,-16384,-28980,0,988,16307.299999999845
74,30,-44,-16384,-27720,0,494,16338.599999999844
74,30,-44,-16384,-27720,0,0,16369.899999999843
48,30,-18,-4918,-11340,0,6422,16401.199999999844
42,30,-12,-6078,-7560,0,1482,16432.499999999844
38,30,-8,-4052,-5040,0,988,16463.799999999843
34,30,-4,-1532,-2520,0,988,16495.099999999842
29,30,1,1865,630,0,1235,16526.39999999984
25,30,5,4138,3150,0,988,16557.69999999984
